#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,gap16,gap17,gap18
-1,3,15,1.66667,2,3,2,1,2,341435,,162912,7103,39,4,1045,875,0,3,3,199843,199843,,136.5,931,11395,0,15954,188647,164270,21043,31599,146793,30346,36029,31,48139,4168,2308,517,17118,412,10,74664
-1,5,13,2.4,2,4,2,3,3,155943,,37519,4292,23,2.33333,517,404,1,2,5,73015,72471,13,,1221.33,6539.83,0,99,964,298,74935,54718,41858,9,2529,19965,473,102219,25810,297,3,1146,1052,87060
-1,1,17,0,1,1,1,0,1,62322,,,1272,,9,575,1750,1,0,0,,,9.5,242.75,1067.17,3240.5,59050,836983,4,919,622,2926,5960,406928,262,1129,44,263,2818,365,814,462,8593,22624
-1,10,8,1.4,1,1,1,1,1,1917,,55746,1787,71590,0.818182,330,837,1,0,10,57784,45723,18.6667,205.333,,6812.5,8,1008,329679,72268,30077,12860,14439,35021,31503,52051,26,71652,14365,8528,237,11461,39898,19665
-1,0,18,,0,,1,,1,14403,,,825,,19,528,0,1,,0,,,44,223.75,803.875,2462,1,22,137,23,37,4,78,4,37,14,77,36,216,173,210,9,593,123
-1,13,5,2.15385,0,0,0,1,1,804,,94021,215,290,0.428571,983,1511,0,1,13,115312,174439,,215,,,8706,3522,7460,73,14685,122,88,1491,41,2282,20690,215,648,1985,2389,20039,121,4671
-1,18,0,2.33333,,0,,1,,,,22075,,369,0.0526316,0,1145,,2,17,34148,17693,,,,,6,288,10323,354,3277,2170,7198,76142,71770,3234,15980,41464,825,1830,1318,1711,9506,14619
-1,11,7,2.27273,0,3,1,3,1,2703,,16338,472,25938,0.666667,774,2121,1,1,10,31803,39003,3,290,,1850,3171,33,31,4333,4416,111757,188569,1415,8615,715,3866,8649,11127,578,402530,804387,21126,7954
-1,12,6,1.83333,0,1,0,1,1,136651,,6431,2208,17017,0.538462,555,205,0,1,11,20011,22326,6,188,,12490,28903,5,186,18,1101,6183,2613,5830,112504,22812,320,1342,11397,61,56086,14494,25801,40034
-1,1,17,2,2,19,6,0,3,54,,1262,4673,35,9,643,1599,1,1,1,1951,1951,5.5,,1025,9654.57,11,7,1486,100,135,27,44,309,538,13,7446,2815,4217,9088,7182,21591,1595,19926
-1,16,2,1.625,2,1,2,2,1,319860,,12378,627,25765,0.176471,136,1268,1,0,16,22816,78210,6,,1248,,13,22668,633035,1769,17037,904,3009,7541,15908,9542,28750,7896,8250,2885,1936,6886,9740,689
-1,14,4,2.21429,1,3,1,4,1,4094,,17096,816,572,0.333333,678,845,3,2,13,37479,13147,10,390,,2852,0,1541,5991,9787,175912,34671,67898,543117,48412,34849,33243,149334,14927,6826,35724,193275,91,286
-1,1,17,1,3,3,1,0,3,8174,,678,274,40,9,481,4502,1,2,1,678,,14.1818,111.25,944,3111,16,8658,1612,19,1109,7181,7,59,215,18,7,192,919,221,1239,181,54,120
-1,9,9,1.77778,1,2,2,2,2,276,,26993,474,1716,1,442,1870,0,1,8,46338,22947,38,147.5,778.8,,69780,1501,14658,73969,72791,43,1574,1916,37,2835,13,1471,1443,1120,6,1533,59,62
-1,18,0,1.11111,,0,,1,,,,4482,,3212,0.0526316,0,403,,1,15,5956,3123,,,,,0,1504,24371,30629,9731,43150,6174,9633,341,1400,24496,8334,6035,7183,55997,244831,13,20380
-1,0,18,,1,,1,,1,126408,,,1498,,19,369,0,1,,0,,,13.6,189.125,780,6151,2,5,474,13,62,812,2849,51,7218,1379,42,22,5,1261,1241,8447,113433,69028
-1,18,0,2.11111,,0,,0,,,,7417,,9015,0.0526316,0,1235,,1,18,15211,9485,,,,,0,21944,842,7499,4298,9775,2061,1230,6890,7488,105,1262,3141,3023,763,4312,5832,1851
-1,16,2,1.375,0,2,0,1,1,47600,,18477,2906,44149,0.176471,163,467,0,1,14,31299,11027,,,,2906,67,324226,73250,20473,2516,21884,48309,18043,9575,66,31700,1418,15477,13288,25707,44982,10049,27
-1,9,9,3.55556,7,4,9,3,4,14,,34479,2402,34,1,422,793,1,0,9,105696,18517,16,148,1083,4550.5,8835,357,124,686,81,12,1644,18752,18,10043,10026,1247,11768,10008,60755,30087,89717,60198
-1,5,13,1.6,1,1,2,1,2,193,,4802,268,28196,2.33333,452,463,1,1,5,5968,5258,22.5714,193,914,,7,5449,168,6426,42478,7219,25259,71242,167,5561,1710,224,21,2870,5,25,7,164
-1,1,17,2,1,1,2,0,1,1876,,852,4970,4124,9,327,1409,1,1,1,924,924,22,363.5,1044.4,12717.6,27,120,38,1152,13,8,1383,74,8,196,131,1135,10106,5776,13352,9641,7,147163
-1,9,9,2.22222,2,3,2,3,1,20999,,81304,2981,32320,1,1210,2528,1,1,9,133473,133290,28,148.5,652,5170.2,8493,344,1203,21,670,38,35,47,3036,2786,32,660,5595,3874,5469,2241,6768,12020
-1,15,3,4.2,5,7,7,16,1,1472,,37810,483,71,0.25,155,810,1,2,15,102818,18295,6,,721,,28,9952,17541,2258,1907,4113,4088,10207,1747,28354,169,3,30057,17729,40204,4420,4410,1160
-1,0,18,,1,,1,,1,3739,,,9516,,19,328,0,1,,0,,,11,306,925,16666,1065,93,5998,37,1447,78,1047,101,11373,1485,5,306,7002,17388,32,3011,940,230
-1,11,7,2.18182,2,2,3,3,2,226,,17622,1655,231,0.666667,693,1143,1,1,11,42226,10040,,416,720.333,3676.5,7,47961,142084,87800,23170,7451,3925,22,1849,4,19,148085,77625,16032,684357,321060,948,1820
-1,4,14,6.75,1,8,1,7,2,10,,9252,2941,37,3,246,468,1,1,4,25721,10166,39,360,940,4239,13084,438,11430,1246,118,7183,5,115,48,1076,74,89,1375,50,104,58,1300,15
-1,1,17,0,1,1,1,0,1,3348,,,440,,9,444,910,2,1,0,,,16.7778,216,855.5,1735,47866,100801,6627,104306,703,75,5046,12366,1340,152,7597,47455,242935,74963,8435,4481,2797,1269
-1,2,16,4,2,4,3,2,2,2245,,6222,2745,19,5.66667,466,1078,1,1,2,20612,514,1,193,753.333,7726.6,8665,1112,64,4472,6000,8326,130,44,1367,27247,1513,1,90,1241,28676,291253,12776,17
-1,5,13,3.6,4,4,4,5,2,38007,,44589,8755,41016,2.33333,584,731,1,0,5,110837,99397,,345,903,12820.9,1547,1128,5,7490,291,29,637,278,36,42,1424,10096,96,18588,67602,34611,125857,20017
-1,16,2,4.375,1,3,0,5,1,31141,,13767,678,18,0.176471,796,1386,1,2,16,39104,11423,,,678,,159232,131,48806,132517,15960,62151,3994,57,45,15981,14407,319626,11645,47251,74818,34923,11236,18738
-1,10,8,1.9,0,1,0,1,1,267351,,19108,208,2229,0.818182,918,771,1,0,9,35799,7080,21.6667,140,587.5,,79905,7905,3074,1491,12,3473,605,858,10141,653,1444,69264,1304,7836,121893,16176,41614,6
-1,13,5,1.53846,1,0,1,1,2,5380,,3782,375,40309,0.428571,315,1139,1,2,12,7662,9390,17,132.333,1459,,12,587,50400,1188,97858,5866,167152,55585,93939,95429,9758,2287,7,37,11329,17009,6573,63782
-1,0,18,,2,,3,,2,8790,,,4540,,19,724,0,1,,0,,,,267.6,718.8,11285.3,6,11,3052,11182,17700,9718,604,5706,5084,8691,19033,2863,5613,2776,2904,1597,1375,4535
-1,18,0,2,,1,,1,,,,9728,,42,0.0526316,0,736,,1,18,14150,9026,,,,,8,2183,1937,34469,9726,9022,8609,2575,1697,19776,691,2496,21460,997,1592,10332,568,63061
-1,11,7,1.81818,0,1,1,1,1,444685,,8968,1091,54,0.666667,398,981,0,1,11,18776,3560,,253,1135,2592,1,127902,57335,21793,969,250579,23475,31441,10128,57389,2913,29038,35923,133,40794,9549,186813,17581
-1,6,12,4.66667,1,3,1,1,1,68045,,15899,6077,2757,1.85714,495,473,0,1,6,34140,17343,34,316,1114,8927.62,32,15,2413,3260,3858,47369,72710,11346,109179,14198,48184,20143,7840,28164,51834,1105,29228,48827
-1,0,18,,3,,5,,3,7756,,,9652,,19,640,0,1,,0,,,,255,590.667,15523.3,1323,1328,20449,15,199962,677,952,3501,3705,2117,40,30,3563,1470,1524,2555,353,31
-1,4,14,3,2,2,2,1,2,93,,30078,3448,11,3,529,473,1,1,4,76916,24382,31,259.667,909.667,8249.8,222821,16151,33230,183180,366024,101251,32402,88562,21838,8414,1372,1454,1443,14,5758,1907,3865,4256
-1,18,0,1.55556,,1,,1,,,,110447,,42,0.0526316,0,1100,,1,18,125710,142216,,,,,0,71082,20808,109858,57787,27511,2852,194349,84,6847,1048,119,332,6885,194,326,887,127
-1,0,18,,0,,1,,1,41,,,1086,,19,506,0,3,,0,,,19.75,306,719.333,5337,8641,1083,4362,14548,94,6998,1374,427,5,1200,1623,10106,4385,990,8982,11,402,61
-1,2,16,1.5,4,0,6,0,2,120085,,22093,2339,8039,5.66667,1370,1671,2,0,2,37904,37904,12,246.5,884.6,4639.71,0,881602,2772,411,1118,30,5670,2113,1255,20,56173,11380,3770,433,16054,31368,16,21692
-1,3,15,2,4,2,3,3,2,3274,,11113,880,507,4,771,1731,1,2,3,15804,15804,14,297.571,1114,4419,17090,2825,11291,9,8544,9049,1507,7088,11548,1046,5,2753,539,2578,418,3085,2110,1680
-1,18,0,1.61111,,1,,1,,,,18711,,747,0.0526316,0,868,,1,18,21128,22252,,,,,3,32042,31480,1620,34580,30006,6789,30932,29810,11889,5798,7087,184352,44514,9835,2929,40456,11576
-1,1,17,1,1,2,2,0,2,104979,,571,1204,39990,9,549,797,1,0,1,571,,48,247.6,734.6,2584.5,5,137153,2512,3,265144,230106,7,3,376,11099,203178,47533,8490,72337,2,25,31504,207
-1,0,18,,2,,2,,2,860,,,11249,,19,583,0,1,,0,,,6,291,882.2,23242.1,1226,28,15484,410,1387,32,129,594,67,12252,212678,60120,120,313534,438,73,167,134
-1,14,4,1.28571,0,0,0,1,1,735,,26516,274,19673,0.333333,618,873,1,2,14,37523,33752,1,96,498.5,,12,7,268,3980,3336,424,28,14216,5219,3339,1675,9,7482,502,2902,201,3280,314
-1,0,18,,5,,10,,2,6043,,,1712,,19,793,0,2,,0,,,11.3333,174,842.167,3625.57,11544,34200,9,38,24,182,35,35,28,2968,14,26,32,38,973,33,19,14
-1,0,18,,1,,1,,1,74805,,,411,,19,584,0,1,,0,,,29.1429,215,1038.5,3405,66142,17,8,13,9,11,7,12,214,47,277,235,593,6,8,7,11,20
-1,4,14,2,1,2,1,2,1,11977,,5416,974,19899,3,527,1154,1,1,4,7160,5537,14,234,962.333,3107.33,104048,109289,70750,2603,5798,1363,23,1736,1078,25,4291,1395,1736,4296,18792,17209,1271,5639
-1,11,7,2.09091,1,2,1,2,1,1659,,19504,244,19,0.666667,651,413,0,1,10,37602,26923,41.6667,194.5,598.5,,37,2724,107,1318,92,32,972,106,151,238,37011,15059,22,3946,2874,1068,14349,2230
-1,2,16,2,1,1,1,0,2,3611,,47284,12614,10,5.66667,562,2053,1,0,2,94053,1685,41.5,373.5,1149,32718,24,74,140,116,162,454,899,1426,2660,1617,2590,18,1365,267736,30286,704203,32,270
-1,14,4,2.14286,0,1,0,2,1,6052,,42119,486,69,0.333333,857,727,0,1,14,56680,11651,,374,523,,1662,12589,66319,69,62478,24385,1420,6647,2212,118830,17083,751,55459,1985,43131,11063,17620,72009
-1,5,13,1.6,0,1,1,1,1,55200,,1041,679,4397,2.33333,2463,2665,4,2,4,1779,1042,16.3333,304,1482,3016.5,14290,70515,336166,15776,1045,330,2650,3101,1558,2450,1576,24,12,185,10,17,843,1966
-1,1,17,1,1,0,2,0,2,35,,592,6827,4,9,215,510,1,0,1,592,,,126,894.167,13826.4,71558,4807,84569,117,5960,4235,17191,73801,7194,10993,483,9693,67573,20288,33219,11443,7154,3
-1,1,17,2,3,1,4,0,3,11710,,9914,10301,24,9,268,409,1,0,1,18671,18671,45.5,251,1129,26386.8,0,5,20217,559,7,2392,12,57701,4,7164,1361,2597,1647,3336,1521,5280,5,14
-1,14,4,3,1,3,1,6,2,122924,,35882,1550,24,0.333333,416,518,1,1,14,65943,55434,,,739,3982,24039,24372,6305,142,10616,327,18470,302551,3,93606,34610,2743,19408,11534,11364,15535,14777,9928
-1,17,1,3.47059,6,2,0,3,3,1569,,49860,607,10,0.111111,1401,1222,2,1,17,104295,63904,,,607,,1706,1256,2496,128,40655,7078,7103,1265,304,844,6491,1448,25730,33253,3143,44,12868,2906
-1,2,16,1,2,1,2,1,2,13411,,32118,3300,245,5.66667,578,450,1,0,2,32118,32118,,97.5,596,4311.67,34,15,2842,11,34,863,9083,9637,17940,19,5401,16635,8699,1486,4711,229,2859,251
-1,16,2,2,1,2,0,3,1,33068,,29292,1456,8004,0.176471,495,852,0,2,15,41694,14968,,,656,2256,5,1029,407538,235326,31495,47,5384,22870,32479,2574,1716,105605,8909,24214,308,22801,46023,31064
-1,1,17,1,1,0,1,0,2,81,,1320,245,9,9,375,782,1,1,1,1320,1320,24.25,256.143,1089.5,,317982,218989,67,38,103,45,1319,7,25,5766,26,2481,14,6,7581,2551,5717,3028
-1,5,13,1.4,1,1,1,0,1,15143,,1887,1450,25409,2.33333,421,680,1,1,5,2023,1751,3.5,311,1003,3648.75,0,1143,88,1644,5250,1480,3,4,19,8,10146,4,50700,77470,8329,36332,182753,23
-1,16,2,2.0625,0,1,0,1,1,2886,,40782,422,24,0.176471,1681,801,0,0,16,66488,48222,,422,,,149652,60822,98299,2677,17246,4160,6811,2900,1460,193,4353,5616,36,26123,90865,1591,5578,4116
-1,0,18,,2,,3,,1,7,,,1203,,19,587,0,1,,0,,,19.25,167.333,993,4152,4293,61,25,17,1454,10,61,2514,1457,528,6,22,102,11,1105,167,180,1062
-1,0,18,,1,,1,,1,8414,,,388,,19,792,0,1,,0,,,29.3333,226.636,1102.75,,45,41,9,14,13,15590,10283,16,4088,16037,30044,3175,1116,19,295,17179,16,11
-1,12,6,1.41667,1,1,0,1,1,6387,,645,111,9857,0.538462,410,980,1,1,9,929,649,12.75,103,510,,460,1403,80708,2475,4241,1276,80977,7070,24441,161,4175,23528,14,994,14904,27010,65,183
-1,0,18,,3,,3,,2,1623,,,3898,,19,419,0,1,,0,,,,416,783.333,7064.43,16,61,18,40,3,31,18,28,1054,108,14,4,38,202,1035,116,16,35
-1,0,18,,1,,1,,1,65566,,,864,,19,685,0,1,,0,,,36.8889,245.667,876.667,3951.33,371743,32753,29180,6,512568,109250,30,173,138,1158,328,6605,3122,7423,3735,45,2099,4073
-1,8,10,2,1,1,1,1,1,120845,,11420,2248,31,1.22222,526,1435,1,3,8,17175,14319,6.66667,134.2,,10892.5,16,67727,94,2902,9854,378603,125509,37205,14361,10040,96377,6186,1346,21786,6709,26,7605,9
-1,16,2,3.0625,1,4,1,3,1,54,,120532,711,14,0.176471,998,1301,0,1,16,158473,156304,,275,1146,,20,136,6037,96,31385,23,1222,1229,25141,15496,9796,27988,12651,5367,2975,68,280,6876
-1,11,7,2.36364,1,2,1,2,1,72035,,25159,3163,11442,0.666667,631,3790,0,1,11,44324,18078,,175,,4657.5,50583,28,116946,9,4214,5427,6,11758,2641,27705,1141,196,8377,1513,1471,15807,17457,25
-1,16,2,1.625,0,1,0,1,1,360,,25753,5903,134,0.176471,542,579,0,1,15,38080,31049,64,,,11742,5850,1605,17272,73547,29948,272,16853,21930,80242,41939,17537,300616,22259,705,18005,703,94421,287252
-1,18,0,2.33333,,1,,1,,,,34411,,17,0.0526316,0,514,,1,18,45320,34322,,,,,3,137,1048,242,2700,166,68,31,5501,24,193,76,3938,46,64,7306,1385,1469
-1,0,18,,6,,6,,3,13667,,,6074,,19,990,0,1,,0,,,,183,1102.67,7673.92,12,55,1192,7,30,5964,526,6,23,960,1073,856,648,6648,3723,12,108,11
-1,10,8,1.5,0,1,0,1,1,83561,,9154,160,13604,0.818182,412,554,1,0,10,9506,12952,15.6,165.5,873,,5,34191,3826,4615,55809,30211,1544,85476,75786,120142,609,5,16201,7398,422200,1374,292712,43
-1,16,2,1.1875,1,0,0,1,2,83382,,7482,2217,10434,0.176471,312,792,4,2,14,9992,10970,,,1000,3433,0,204077,16991,6395,42391,21924,46457,13634,7425,60724,924,10554,58641,11826,72190,12541,34443,31663
-1,4,14,1.25,2,0,3,0,2,17,,15183,4578,31,3,480,786,1,1,3,18930,27051,,368.5,994.875,13848.5,4,10582,5497,13020,480,8603,270781,684,115786,178474,297687,186057,8,8278,1444,103,71,415
-1,1,17,12,3,40,2,0,4,509,,2198,5873,45,9,276,386,1,2,1,18561,,,362,760.75,8469.4,1604,31,70,19,1288,13,92,1202,12,2881,3035,1416,352,2898,3093,2525,7063,136
-1,7,11,3.71429,1,2,1,1,1,114,,50705,687,5,1.5,513,1564,1,4,7,126766,115361,7,173,1035.5,2709,1754,1274,1596,5326,1827,12992,8389,1388,1426,8944,86,2658,34801,1246,37545,35721,4396,3083
-1,0,18,,1,,1,,2,47,,,4320,,19,289,0,1,,0,,,38.3333,404,958.6,8049.44,7,180,4,156,1342,1065,1842,1193,8,52,4558,1094,4,7,307,1118,351,3871
-1,5,13,1.4,0,0,1,0,1,104143,,5170,1134,175,2.33333,322,380,1,1,4,11405,1265,16.8571,208.333,1506,6249.5,1452,111077,93662,10068,8439,15,14,35,122,20,1182,239,7702,2334,181,1739,2830,13919
-1,0,18,,4,,2,,2,290999,,,553,,19,692,0,0,,0,,,7.25,264.714,664.8,2374,821,141951,99669,5,21,1318,8,6,97,1287,1442,13,1538,22981,9,22,41516,6
-1,7,11,3.14286,1,2,1,2,1,38,,17903,1212,8,1.5,344,1134,1,1,7,40923,45457,35,190,1019.43,2987,172314,1284,100,42,14,591,18,1156,1770,1056,3386,6,9968,748,7188,21768,54842,97793
-1,6,12,3.16667,0,3,0,6,1,382,,49540,724,41,1.85714,249,983,1,1,6,52200,62860,37.5,325,1267,5897,12,4287,256081,42094,340951,20496,172650,8583,93,15768,267908,59145,1031,102,21,5581,24,10505
-1,3,15,3.66667,1,7,1,4,2,208471,,1498,833,2602,4,402,585,0,0,3,5795,202,9.66667,288.333,923.429,2568,250465,154032,31834,3962,13261,6,25,11,28357,3013,15894,3,13363,19901,2787,20,8802,4675
-1,0,18,,16,,29,,5,147,,,7060,,19,479,0,1,,0,,,26,184.333,836,12851.6,67049,13,194,178,391,652,8,3,10,578,290,482,24,1,4,3,2,21
-1,10,8,2.5,5,3,7,2,2,852476,,28561,7852,2987,0.818182,1413,1463,1,2,10,76175,71996,1,272.5,1214,19948.3,20,349778,102125,148421,23440,5828,33207,117,7763,4704,11,7035,452,15700,22794,2670,1775,8815
-1,11,7,1.72727,0,1,1,3,1,124529,,22681,2220,1834,0.666667,423,1191,1,1,11,31719,32515,3.66667,162,1178,13013,0,73178,3,15,13663,40246,11226,4339,7311,20138,51328,101280,12521,7538,137844,4403,10235,14
-1,0,18,,1,,3,,2,59247,,,8089,,19,517,0,1,,0,,,,135,661.5,14136.8,47157,19,33,1680,7,2441,13,7616,6844,1506,13,9836,11477,173365,3,8198,429020,234769
-1,9,9,1.22222,0,0,0,1,1,561789,,1132,1678,32817,1,378,847,0,2,6,1620,798,25.8,224.5,,7263.5,57757,122,2641,13509,545,5981,65,3128,15400,1786,8,74,4,7,4331,2850,2875,11892
-1,18,0,2.11111,,1,,2,,,,7885,,14,0.0526316,0,1485,,2,16,16127,3384,,,,,144,5039,6620,1845,1590,64,1199,275,7019,1393,300,1038,10320,2060,3398,227,1257,100
-1,1,17,5,2,11,3,0,2,10,,13333,6327,3,9,354,608,0,1,1,37915,2323,,317,920.2,9330.55,25,12,12,30,1324,1,54,48,3,16,1199,8,20,38,104,4,1396,60
-1,1,17,4,1,4,1,0,1,102,,3986,778,23,9,341,338,1,3,1,8941,8941,25.6,251.75,884.8,2556,4,5,24,16,31,2818,8,4,9,31,14,18,21,1061,979206,167,4,70
-1,16,2,1.375,1,1,0,3,2,18038,,10568,157,3409,0.176471,295,1105,0,1,16,17098,16821,,156.5,,,27,876,55183,51452,610,118,1073,5753,239,109063,43541,23042,65454,3131,426,1066,1846,3902
-1,9,9,2.66667,1,2,1,3,1,424758,,31761,2061,437,1,1305,3491,1,3,9,111099,7060,41,163.6,1283,14343,0,455,476150,83654,1491,35546,68759,13749,1244,5649,28734,272665,158163,311,12644,14364,25771,3031
-1,0,18,,1,,1,,1,7,,,561,,19,240,0,1,,0,,,32.5,211.2,1229,3031.5,5521,7,14,4,67,41,14,7,4,3,15,26,33,16,19,143,73,70
-1,4,14,1,0,0,1,0,1,118243,,1357,368,17936,3,309,845,0,0,4,1357,1357,20.8333,154,795.333,2026,0,13270,48659,5657,5,2920,12,191,83,4,11427,20,6874,2987,1819,5298,2915,9007
-1,18,0,2.66667,,1,,1,,,,41349,,14,0.0526316,0,1222,,2,18,106839,118856,,,,,93910,1562,2842,4558,2881,1497,18131,1421,221,165,2494,377,15597,542,1131,12654,154,117797
-1,1,17,3,1,2,1,0,1,28,,6315,656,3,9,846,1469,1,0,1,13736,13736,33.6,243.625,837.5,6906,17,199,98,99,447,285,144,36,46,1263,1610,16,20,13,93,13,232,1509
-1,0,18,,2,,3,,2,17184,,,1528,,19,1167,0,1,,0,,,33,126,953.571,3769.8,4627,22,4788,6102,1305903,41008,41,3412,781,12652,1134,231,2814,20,86,364,2173,1249
-1,1,17,1,0,1,1,0,1,208841,,1702,6039,1095,9,582,1031,1,0,1,1702,1702,34.5,241.5,834,24049,0,52757,15183,478418,79478,123892,33782,45338,64965,12801,2467,4244,17,1619,15,10,85,3
-1,13,5,2,2,1,1,1,2,552,,42551,2231,77,0.428571,961,480,3,1,12,57968,52205,11,,818,4753,7697,75347,36809,118262,163,1002,33,53,267,60,91,1118,13,1355,1568,220,2426,293
-1,6,12,1.83333,0,1,0,1,1,31140,,12741,2525,13047,1.85714,440,680,0,0,6,19372,7005,32,185,951,4533.83,11,303846,177128,28622,24485,7444,14,8,1100,340,4,11,2709,110,17,3885,10,14
-1,6,12,1,0,1,0,1,1,226819,,1719,592,16087,1.85714,470,836,0,1,5,2834,250,38,214.6,818,4248,190815,1125,245,41,28,837,319,109,11,48,1287,5922,12,20,36,21,22755,8575
-1,1,17,3,2,4,3,0,2,14049,,8689,3420,29953,9,374,1448,1,0,1,23605,2383,31,293,1045,8198.6,1690,1043,4490,301,41344,31,141,2841,94,1241,4142,4494,4190,1682,1110,408,4,29
-1,7,11,2.14286,1,6,1,5,1,356,,4986,2897,216,1.5,1177,1508,1,1,6,13149,2987,,272,1007.33,8427.33,33,204104,29904,10,1619,173,71981,5572,1644,21172,184875,209876,3129,11,87546,216166,68,182566
-1,15,3,1.66667,0,1,0,1,1,2265,,11612,65,966,0.25,596,1130,0,2,12,24297,13832,22,86,,,14,25774,5004,3262,2697,7463,4095,2040,2056,17237,12339,110925,1428,9291,8814,2895,28,8756
-1,0,18,,1,,1,,1,320,,,1179,,19,266,0,1,,0,,,23.3333,254,832.875,3200.5,317,6,3020,46,386,620,907,15,5166,3,4197,13,144,5,4038,2181,8,1332
-1,7,11,1.71429,1,2,1,1,1,1051,,3870,450,307,1.5,614,1743,1,1,6,6607,3079,14.6667,283.8,1161.33,,7054,41,91,119,3116,21743,2864,12343,1361,2094,20886,6303,82986,69995,3876,1585,82,80890
-1,10,8,2.2,1,1,1,1,1,11818,,45086,14139,9302,0.818182,298,1242,1,1,10,86156,102412,25.5,162,1487,37083.7,293036,644,1239,1713,180776,41062,739,138569,119059,35369,37024,3,164141,99860,8236,98998,92407,5
-1,2,16,1.5,1,2,1,0,1,161093,,11426,2109,36,5.66667,437,1567,1,2,2,11648,11648,19,228.25,1247,15093.5,69288,3010,99,52,12,8,45,42,46,666,48,71,205,316,138,74,1985,133
-1,16,2,1.625,2,1,2,2,1,486,,12961,520,76,0.176471,486,481,1,1,15,22541,21807,,,520,,37835,30238,4204,145,32,3943,324,26,1029,404,995,12,77,142,29,76,114,959
-1,14,4,1.35714,0,1,0,1,1,24118,,32669,111,6455,0.333333,725,1359,2,1,14,37650,30261,25,369,,,10026,3056,27176,20519,13037,10131,29639,7080,10458,4379,24213,112330,85258,84880,98,12721,275,18548
-1,3,15,8.66667,5,6,7,2,3,5788,,42417,3110,6,4,1545,1068,1,1,3,144380,46991,36,333.333,792.333,8173.4,70,21815,9914,1145,66,11,7422,16,38727,13113,12749,63659,4046,324,1034,1555,4137,1591
-1,0,18,,3,,2,,2,9607,,,8933,,19,539,0,1,,0,,,,,1097,10892.5,36,1110,148,642,104,20,41,89,10,523,32,11,12,35,33,203,19,153
-1,7,11,2.42857,2,4,1,5,2,164160,,4019,7326,1274,1.5,714,1790,1,1,7,8268,8161,51,316.5,1039,11266.9,15992,10,6996,231,16925,9,14175,11594,5707,43306,10193,1299,5587,206,109407,1500,2658,309637
-1,5,13,2.2,3,1,4,1,2,4424,,106743,2750,72,2.33333,632,595,1,3,5,195326,135594,18,211,1393.67,10222,0,1032,5826,23,1233,240,1410,5559,1754,2835,158,5572,1346,3166,5784,1399,2510,7456
-1,6,12,1.16667,1,2,2,1,2,733,,9681,378,546,1.85714,496,1498,2,1,6,11428,11450,17,262.667,915.5,,8682,2421,6286,7069,11189,14806,28370,5797,39051,45769,256743,22830,132745,1152,680,87302,251,128076
-1,4,14,5.5,10,23,13,25,3,12366,,1555,4965,25,3,953,541,1,0,4,4316,2654,24,,1175,5758.27,10,10,81,39,979,101,2,19,115,159,15,1279,41,50,8637,1335,9,75
-1,4,14,4,0,3,1,2,1,23822,,2998,7909,637,3,386,358,0,0,4,5724,2275,,368,812.667,12028.3,2,10629,14750,779,29525,5931,3483,951,7,3,13,8,7,4,2,2,59,274
-1,13,5,1.53846,0,2,0,3,1,187500,,17829,513,515,0.428571,1197,2239,1,2,12,20820,14275,40,350,1474,,22509,1695,44534,57514,14654,46589,883,74,87711,8707,2661,43157,38,50304,2067,10207,2364,4857
-1,2,16,3.5,11,1,24,1,3,3380,,9615,3308,42,5.66667,589,1717,1,0,2,12203,10766,,351,693.6,5312.12,164,3,1138,21,182,13,4,174,608,22,440,233,116,775,685,595,13,3456
-1,17,1,2.05882,0,0,0,1,1,274,,9676,6,1962,0.111111,791,1645,0,1,17,12870,12329,6,,,,21248,125435,2555,60603,10732,1390,51251,14617,1568,11032,112402,79923,110208,17286,9244,560,1793,10353
-1,18,0,1.66667,,1,,0,,,,5700,,7263,0.0526316,0,2148,,1,15,12482,5895,,,,,0,2542,8414,1356,1382,3179,10007,5753,4355,4204,10158,3006,104,6857,2770,4909,15274,11772
-1,1,17,1,1,5,1,0,2,38,,231365,2547,26,9,281,195,1,0,1,231365,231365,18.5,216.2,1170.67,5523.43,15,914,12,60,1628,64,784,1404,2979,2810,32,47,9,78,1313,20,3098,32
-1,17,1,1.35294,1,1,0,2,1,34242,,20454,160,3119,0.111111,155,977,0,1,17,22113,18436,,160,,,5,14838,6970,1808,6831,5394,3109,73,9731,323,90,119926,10169,92671,49827,59736,122861,7661
-1,0,18,,1,,1,,2,58,,,4263,,19,372,0,1,,0,,,26,281,800.8,11879.8,1580,2699,11824,18552,108,7198,10122,2632,5759,1738,2595,1705,4299,13,1250,1660,21407,5866
-1,0,18,,1,,2,,1,3886,,,1809,,19,1154,0,1,,0,,,39.4,267.333,852.5,6613.5,4,18951,47,3072,11,23,61,750,373,404,12596,1269,1375,394,112,32,546,475
