#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6
-1,6,0,2.33333,,2,,1,,,,17069,,189224,0.142857,0,713,,1,6,62104,37964,,,,,26,6239,1528,4190,994,1984
-1,1,5,2,1,2,1,0,2,303,,93450,2181,450,3,540,363,0,0,1,185539,185539,33.5,,630,5104,0,77,46,10119,4214,37506
-1,0,6,,1,,1,,1,110,,,1535,,7,569,0,1,,0,,,26,375,994.5,6792,26,1343,525,8,19,7
-1,5,1,1.8,0,0,0,1,1,4477,,33935,362,292,0.333333,400,795,1,1,5,46312,31556,,362,,,718,3298,1551,171,3582,722
-1,1,5,1,1,0,2,0,1,1028,,158,113,1558,3,706,1132,0,0,1,158,158,27.5,169.667,,,29,99,1377,61,20,1663
-1,4,2,1,1,2,1,1,2,71710,,11431,678,43,0.6,492,942,2,1,3,11649,11649,,346,1010,,95304,1354,18722,241805,1352,7453
-1,0,6,,2,,1,,1,124955,,,6924,,7,848,0,2,,0,,,21,190,692.5,19974,0,38137,3512,14,206424,13217
-1,3,3,1.66667,2,0,3,0,4,674795,,13548,1226,778,1,299,664,1,2,3,14940,3971,6,322,,3350,0,57576,4239,50432,11250,6
-1,0,6,,1,,0,,2,290842,,,1326,,7,521,0,1,,0,,,19.5,,774,3185.5,2,1254,105,30,50,24
-1,2,4,3,0,2,0,1,1,58142,,35673,702,9,1.66667,627,407,0,0,2,104540,1360,16,,930.333,,3063,6619,38046,103596,1048,8445
-1,6,0,1,,0,,0,,,,3190,,30,0.142857,0,1200,,2,5,3196,,,,,,0,15388,1567,99593,392,4397
-1,3,3,2.33333,4,3,5,2,1,1507,,4286,701,1176,1,757,666,1,1,3,9375,608,,,701,,20,1597,8574,99286,2781,146047
-1,5,1,1.4,0,1,0,1,1,9884,,28541,80,2876,0.333333,436,1224,0,1,5,51152,68956,,80,,,19,64759,162585,9884,89426,259386
-1,0,6,,2,,1,,1,291,,,487,,7,507,0,2,,0,,,17,186,531.5,,5743,60,46,1451,21,126
-1,0,6,,0,,0,,1,69992,,,1141,,7,542,0,0,,0,,,,215.5,833,3610,37569,1180,64859,8699,57923,8278
-1,6,0,3.33333,,1,,2,,,,22208,,20,0.142857,0,2522,,3,6,67471,54844,,,,,7,198,2808,11158,138,1293
-1,5,1,3.8,0,1,0,1,1,33,,23025,723,4,0.333333,484,1460,0,2,5,68662,34375,,,723,,13,163,198,33,11252,68
-1,6,0,2,,1,,1,,,,10551,,33,0.142857,0,729,,1,6,18415,11978,,,,,0,527,136988,29792,32394,9397
-1,0,6,,2,,1,,1,84148,,,339,,7,487,0,2,,0,,,29,363,791.5,,134055,463734,107,103,842,299
-1,1,5,3,9,16,10,0,3,117483,,35443,2278,2,3,673,926,1,2,1,85583,85583,,105,922,3454.33,129,953,68,94,285,643
-1,0,6,,4,,6,,2,14336,,,3570,,7,810,0,1,,0,,,21,,954.5,6497,0,38114,208,22,14,19
-1,0,6,,2,,2,,2,19437,,,13251,,7,358,0,1,,0,,,,152.5,1169,63611,10,3,1423,1758,21330,69425
-1,1,5,1,2,0,1,0,2,30804,,26652,160,4,3,748,613,2,0,1,26652,26652,36.6667,119,573,,12,62,5740,20,1065,222
-1,3,3,2,0,2,0,2,2,120242,,6404,2572,59215,1,449,2404,0,1,3,7143,5627,,78,,5066,65,1061,69191,968025,202601,129934
-1,0,6,,1,,1,,1,9,,,4015,,7,399,0,1,,0,,,20.5,304,,11719.5,27,9,5,21,4,17
-1,5,1,2.6,0,2,0,3,1,5635,,53281,617,27,0.333333,456,1380,0,1,5,90955,51067,,,617,,0,112377,5635,9121,1230,11260
-1,4,2,1,0,1,0,0,1,750596,,3671,396,484,0.6,396,1473,0,1,3,4039,7082,,176,615,,71660,39313,97408,33374,140978,223109
-1,0,6,,1,,1,,1,7604,,,923,,7,1339,0,1,,0,,,18.3333,345,,4794,1,20,20,1081,21,10
-1,1,5,1,0,0,0,0,1,1170,,38846,807,216,3,299,1109,1,2,1,38846,38846,,296.333,925,2223,0,36382,9,12,54,42
-1,2,4,2,1,6,1,2,1,741,,57192,1520,23,1.66667,838,1362,1,1,2,112831,96329,,382,1216.5,3265,15563,145899,18280,2243,441,36193
-1,0,6,,1,,1,,1,7,,,811,,7,300,0,2,,0,,,1,107,1129.5,2391,3039,5,167,16,1291,29
-1,3,3,0.666667,0,0,0,0,1,2471,,240,33,2973,1,562,889,0,0,2,240,117,10,80,,,46,5713,10,3896,15937,21783
-1,0,6,,2,,2,,1,106273,,,2039,,7,528,0,1,,0,,,,284.5,665,5166.5,2,56,203,217,9842,63389
-1,0,6,,0,,1,,1,77656,,,1256,,7,574,0,1,,0,,,,225.667,1052.5,4753,38880,47,22,14280,14,2693
-1,2,4,1,2,2,1,0,1,6063,,1737,514,25,1.66667,452,629,1,1,2,1737,3365,28.5,108,,1890,1155,47,2872,180,9,21
-1,6,0,1.66667,,1,,1,,,,5608,,35,0.142857,0,2005,,2,6,9127,2091,,,,,17,1297,41,239836,23011,2057
-1,5,1,0.6,1,1,0,1,1,4145,,11117,45,1384,0.333333,1201,1668,0,1,3,11117,11117,45,,,,20,4145,3312,431632,231766,39016
-1,4,2,2.75,0,1,0,1,1,720689,,110183,495,16,0.6,483,616,0,3,4,136487,116886,,,494.5,,0,286616,89578,90753,315841,249889
-1,4,2,1,-2,1,2,1,1,20086,,114417,59,1513,0.6,568,1180,4,2,3,114422,41,41,76,,,184157,34658,3029,6163,3743,28
-1,0,6,,4,,4,,3,450,,,3300,,7,595,0,1,,0,,,,230.333,1183,8962.5,6856,4270,317,5596,980,471
-1,6,0,1.66667,,0,,0,,,,5447,,27,0.142857,0,1841,,3,6,7858,7858,,,,,11,58,465,408,15433,3288
-1,4,2,1.75,0,1,0,1,1,312,,16872,3380,33,0.6,733,726,0,0,4,32883,232,,,1145,5615,0,5827,12,9,18443,157040
-1,5,1,2.4,1,1,0,1,3,1,,16026,1493,3,0.333333,480,565,5,1,5,47232,8542,,,1493,,917,131,96,109518,16850,1832
-1,6,0,1.83333,,1,,1,,,,16554,,4,0.142857,0,910,,2,6,27832,33317,,,,,25,6020,1377,63188,1545,77946
-1,3,3,2,0,1,0,0,1,6081,,8194,5248,439,1,197,622,0,1,3,8901,8324,41,,,7851.5,0,1320,3078,1247,1555,50310
-1,6,0,3.66667,,1,,2,,,,12798,,4,0.142857,0,148,,1,6,44493,4981,,,,,1815,4854,1299,11676,1009,1044
-1,6,0,2.16667,,0,,1,,,,20474,,99,0.142857,0,3457,,2,6,39023,35381,,,,,20,785,165954,6471,6943,57
-1,4,2,2,1,0,1,1,1,447165,,1775,2627,20082,0.6,657,488,0,0,4,2327,1524,,107,,5147,6,5853,1542,9,7443,2830
-1,1,5,1,0,1,0,0,1,206938,,16884,347,1188,3,374,1431,0,2,1,16884,16884,3.5,115,1499,,784000,23793,13178,3438,51,105557
-1,1,5,1,3,10,2,0,2,78376,,59890,293,11,3,1089,312,1,1,1,59890,59890,27.3333,168,1214,,10044,32,154065,103,52,1565
-1,1,5,1,1,3,1,0,1,647689,,9182,1377,271,3,585,79,0,0,1,9182,9182,29,,1117,4595,8,3146,26,4313,2666,37
-1,6,0,2.66667,,3,,2,,,,60375,,13,0.142857,0,710,,1,6,65236,62525,,,,,0,1301,218,4757,7951,81
-1,5,1,5.4,0,1,0,0,1,203,,17937,18,5,0.333333,219,298,0,2,5,49135,71194,18,,,,2,29,21,3,35,37
-1,3,3,1,0,0,0,0,1,34850,,5005,342,19,1,528,2066,0,2,3,5005,5005,66,437,523,,944,13037,153,8530,3262,9837
-1,6,0,1.33333,,1,,1,,,,13709,,67,0.142857,0,850,,0,6,15989,7387,,,,,9,1475,194052,1602,6317,22
-1,0,6,,1,,1,,1,151584,,,2478,,7,378,0,0,,0,,,,384,486,3499.5,6,191673,5,2951,310750,403340
-1,6,0,3,,2,,1,,,,9022,,109,0.142857,0,773,,1,6,28068,16821,,,,,15,235368,6499,26768,34173,12728
-1,5,1,1.6,1,0,0,1,1,338,,3178,117,1258,0.333333,253,307,0,1,5,3560,3439,,117,,,8677,186,1197,386,1200,8588
-1,5,1,1.8,0,1,0,0,1,4241,,14542,43,30,0.333333,578,2334,1,1,5,27335,11319,43,,,,15,38564,4241,65063,104897,207255
-1,4,2,1.25,1,0,0,0,1,159,,7125,760,14,0.6,200,410,0,0,3,10569,9183,,,760,,15,1449,8921,162416,160843,100791
-1,4,2,1.25,3,1,0,1,1,1026904,,5846,2259,74,0.6,613,1005,1,0,4,5897,36,,147,,4370,12,5054,2352,68201,5296,2613
-1,6,0,1.16667,,0,,2,,,,15811,,8,0.142857,0,1328,,2,5,20646,20646,,,,,8,537,3940,288,57,2666
-1,0,6,,1,,1,,1,24,,,1970,,7,338,0,0,,0,,,30.5,169,,3862.33,122381,8,52,1140,151,160
-1,6,0,2.33333,,1,,2,,,,43514,,21,0.142857,0,438,,2,6,59959,41024,,,,,0,240,548,142,496,559
-1,0,6,,0,,0,,1,2053,,,77,,7,290,0,0,,0,,,8.4,417,,,14,11,4498,1194,98,4467
-1,2,4,4,1,7,1,4,1,160780,,12076,4867,6,1.66667,587,699,0,0,2,40206,10038,,,552,6304.67,0,1091,7443,2397,210,11554
-1,2,4,3,1,4,0,1,1,827,,39789,1766,12,1.66667,355,1104,1,5,2,111250,6106,,246,1530,2643.5,99148,314415,168,15335,5,30
-1,0,6,,9,,13,,2,672195,,,3800,,7,740,0,0,,0,,,,84,,4543.6,0,30126,3664,37322,409346,149670
-1,5,1,2.6,0,2,0,2,1,53,,8793,577,3263,0.333333,483,918,3,1,5,26250,9082,,,577,,7,19760,22742,14712,53,1437
-1,6,0,1.16667,,0,,0,,,,317,,19506,0.142857,0,838,,2,4,563,34,,,,,18,1003,12949,10117,51503,9513
-1,1,5,1,0,2,0,0,1,50,,16054,3894,9,3,330,975,1,0,1,16054,,,353,803,8755,25,1472,2527,17,10,16367
-1,5,1,2.4,0,2,0,3,1,3,,62407,117,21,0.333333,179,621,0,0,5,129113,147381,,117,,,118857,42815,68,47372,3098,25430
-1,0,6,,1,,1,,1,39071,,,1355,,7,172,0,0,,0,,,23,140,743,6460,17312,615,1204,3,1022,55
-1,6,0,1.16667,,0,,0,,,,11085,,15,0.142857,0,1647,,2,4,25330,,,,,,14,158090,11688,2904,154,6967
-1,3,3,4.33333,1,3,0,2,2,46216,,11288,405,6192,1,2359,1916,2,1,3,21014,15272,,101,1012,,225007,6823,11522,231,110990,453
-1,0,6,,1,,1,,1,63961,,,2664,,7,179,0,1,,0,,,50,356,1037.5,6752.5,5841,29143,10056,44279,5761,56168
-1,5,1,2.4,1,1,0,1,2,1366,,41459,141,7,0.333333,433,770,0,0,5,89421,32840,,141,,,44520,4446,1366,8482,31749,3234
-1,3,3,4,2,4,2,1,1,1712,,21690,5964,17,1,1583,1449,1,4,3,73410,12539,31,120,,17741,0,31644,79712,14,5591,821
-1,1,5,1,0,0,1,0,1,14,,126,1666,896,3,156,225,2,0,1,126,126,,264,,2601,7,29,10,21,10,1312
-1,0,6,,3,,5,,2,119066,,,3039,,7,433,0,2,,0,,,,258.5,,4429.75,265167,78235,8509,1825,17933,8552
-1,4,2,1.25,2,1,2,1,3,50,,39364,787,72,0.6,234,433,0,1,4,43953,34776,1,,1573,,266102,1703,85292,63385,35583,26435
-1,1,5,5,1,12,1,0,1,99113,,9624,5451,49,3,841,1053,1,1,1,24802,24802,11,,647,8866,18036,10067,400858,8,3,48838
-1,0,6,,1,,1,,1,263728,,,3303,,7,1434,0,2,,0,,,43,280,635.5,18178,5,83453,1525,11929,31671,4261
-1,5,1,1,1,1,0,0,1,1267,,945,26,917,0.333333,294,1442,0,1,5,945,26,26,,,,10,1267,173000,91006,7177,83338
-1,6,0,6.5,,13,,16,,,,15052,,134,0.142857,0,577,,1,6,49481,15113,,,,,8,1119,199,1807,46,11445
-1,5,1,2.2,0,2,0,1,1,300,,22861,74,11,0.333333,1097,1029,1,1,5,64142,1907,,74,,,19,8043,34821,23144,20371,300
-1,4,2,2,-1,-1,0,3,1,45,,1103,62,93,0.6,268,314,0,2,4,2682,,1,123,,,1,74,5928,22,0,7
-1,4,2,2.25,1,0,0,0,1,574,,9773,210,8,0.6,903,1154,0,4,4,22653,21209,35,384,,,156934,114711,1073,45423,24360,2572
-1,4,2,1.75,0,4,0,5,1,1733,,790,542,57130,0.6,680,1152,0,1,3,1419,542,,,542,,55,143698,18785,2,21553,3464
-1,5,1,2,0,0,0,1,1,11422,,4187,15,148,0.333333,325,983,0,3,5,7902,9120,15,,,,0,11422,15,43419,135197,202530
-1,5,1,1.6,3,0,0,1,1,1266,,11664,47,471,0.333333,614,1665,0,1,5,21140,20435,47,,,,10,18775,10203,1266,70849,69574
-1,2,4,3,0,0,0,0,1,1057569,,11860,2078,357,1.66667,481,1600,0,6,2,28101,,32,,1600,3339.5,0,1487,13215,54583,194294,345952
-1,1,5,18,2,51,1,0,3,52778,,8168,19105,5,3,1056,3138,1,2,1,25269,24785,,358,655,31503.3,13,16,13,60,9,7
-1,4,2,2.75,1,1,0,0,1,134,,11562,71,42,0.6,373,609,1,0,4,36323,3915,,71,,,0,35497,127,83184,140,10160
-1,0,6,,0,,0,,1,960196,,,6600,,7,3139,0,1,,0,,,,,1417,10054.7,444935,50,1527,1283,5591,91
-1,4,2,3.25,1,6,0,6,1,799,,14736,159,393,0.6,870,961,2,2,4,35314,22557,,159,,,0,38,3580,81865,28889,1559
-1,0,6,,1,,2,,1,14,,,1868,,7,220,0,0,,0,,,65,,862.667,4276,1410,12,9,6,16,6
-1,3,3,6.66667,4,5,3,3,3,173,,7575,10972,11,1,387,554,1,2,3,31202,9608,,,,10971.5,9,98,50346,11606,1179,29
-1,2,4,0.5,0,2,0,2,1,10,,341,392,32054,1.66667,444,427,2,3,1,341,341,13,111,1430,,4391,20931,91,4,8,6
-1,2,4,4,5,2,8,0,4,205575,,16769,4857,59,1.66667,225,542,2,2,2,59481,418,1,,,7284.5,2,9849,5,5,438848,42192
-1,3,3,1.66667,1,0,0,0,1,75040,,8249,2885,98,1,382,783,0,0,3,17019,17019,,184,,4235.5,0,17072,6654,25285,25276,213
-1,5,1,2,0,1,0,1,1,9,,19696,3,323,0.333333,94,750,1,2,5,44594,36497,3,,,,0,780,631,151,257,6015
-1,5,1,4.4,1,3,0,2,1,16,,54700,283,67,0.333333,1894,980,0,1,5,194773,101008,,283,,,18,16,7064,7289,1363,2949
-1,0,6,,1,,0,,1,423,,,2417,,7,301,0,2,,0,,,13,105,970,6222,39794,80560,135247,8,4,8
-1,0,6,,1,,0,,1,62524,,,770,,7,302,0,0,,0,,,13.5,123.5,656,3690,71,1783,4,56,12,9
-1,2,4,2.5,1,6,1,0,1,136885,,10801,2527,93,1.66667,364,608,5,2,2,18756,6354,30.5,,,7520,22,70,9,22,111,216
-1,5,1,1.6,0,0,0,0,1,7422,,1566,24,55,0.333333,814,2800,0,2,5,1895,1895,24,,,,181699,1475,8720,2473,7422,10189
-1,3,3,1,35,2,50,1,3,1705,,12015,166,6940,1,1077,483,3,0,3,12015,12015,,166.333,,,268,19,5811,122268,70682,4511
-1,0,6,,1,,1,,1,3578,,,2742,,7,497,0,1,,0,,,28,,,3284.8,54322,2859,8,1419,2671,8
-1,4,2,3.25,0,3,0,3,1,2687,,8664,127,37,0.6,456,401,0,1,4,22249,20045,,127,,,6,1817,259,7896,5115,5726
-1,5,1,1.6,0,0,0,0,1,213,,22842,52,60,0.333333,291,1619,0,1,4,44888,1818,52,,,,0,2904,74,138,727,598
-1,1,5,3,0,2,0,0,1,450013,,63488,774,7,3,478,545,0,1,1,169396,169396,14.5,288,1482,2070,20890,1999,1267,42870,8470,1805
-1,5,1,1.2,0,3,0,2,1,2649,,26399,776,1403,0.333333,126,450,0,1,5,26563,34452,,,776,,7,244503,2175,80634,24,82850
-1,1,5,1,1,2,1,0,1,59,,3860,652,37,3,382,783,1,3,1,3860,,,263,911,,1,89,8,19,12,86
-1,6,0,2.33333,,2,,2,,,,15089,,85,0.142857,0,500,,1,6,33466,26510,,,,,50454,48537,104810,57605,18941,90818
-1,0,6,,2,,2,,2,113526,,,4148,,7,490,0,0,,0,,,,,598.667,7696.33,78323,27,14679,1348,33156,28
-1,1,5,3,0,2,0,0,1,96447,,18709,1233,14,3,706,543,0,0,1,49038,328,1,227,1481,4228,0,14,201367,1281,234941,3
-1,0,6,,3,,2,,1,1619,,,430,,7,817,0,1,,0,,,25.5,130.5,1135,,0,30365,17011,81055,20,325589
-1,2,4,1,2,3,2,0,1,54322,,29710,3842,1785,1.66667,279,502,2,1,2,29710,29710,1,100,,7634,3,1650,22182,1242,2247,23254
-1,3,3,1.66667,1,1,0,1,2,9,,26248,18288,36,1,502,486,2,1,3,29386,29386,36,,649,54180,0,247676,642243,69162,1284,162
-1,0,6,,2,,1,,1,119723,,,230,,7,1417,0,0,,0,,,40.5,284.667,447,,16,15,833,6,14,18
-1,6,0,2.16667,,1,,1,,,,4253,,18,0.142857,0,401,,0,5,10596,1187,,,,,6,58910,2376,3474,21442,2454
-1,5,1,1.2,0,1,0,1,1,55057,,31946,26,225,0.333333,433,517,0,1,5,50414,75994,26,,,,11,120013,265620,76766,93525,38929
-1,1,5,4,1,0,1,0,1,1387,,3639,316,27,3,217,279,0,0,1,6818,6818,31,175,884,,9,10699,76,10,644,65
-1,6,0,1.66667,,2,,2,,,,11343,,177,0.142857,0,933,,0,6,19355,5507,,,,,49,37377,80502,31703,7355,968
-1,1,5,1,2,2,2,0,1,654,,15092,1956,12480,3,207,567,1,2,1,15092,15092,11,83,1556,4064.5,3,461878,36958,1668,128,315
-1,0,6,,1,,1,,2,28197,,,4928,,7,516,0,1,,0,,,,,,4927.6,162176,88521,2559,40,15,14387
-1,6,0,2.16667,,1,,1,,,,7584,,52,0.142857,0,944,,1,5,18439,4125,,,,,7,11907,1391,1310,28952,17146
-1,5,1,1.4,0,3,0,2,1,120707,,58808,62,163,0.333333,172,578,0,0,5,82521,63673,62,,,,0,175116,47576,319286,107534,35477
-1,2,4,2,1,1,0,1,1,162930,,537,292,8169,1.66667,660,1389,1,2,2,1479,60,47.5,185,887,,12,19704,33496,39978,8509,8
-1,6,0,0.833333,,1,,1,,,,29405,,4,0.142857,0,229,,1,3,49188,22463,,,,,295,10308,2137,6984,2476,5114
-1,3,3,2,0,1,0,1,1,174945,,11274,636,24344,1,763,2427,0,0,3,18797,9725,17,,,1874,0,187210,290,12682,301038,1109
-1,4,2,4.5,1,1,0,1,1,25,,11499,4988,13,0.6,267,1676,0,0,4,22567,19917,,313,,9662,11140,7934,106132,85492,9713,9677
-1,5,1,2.4,1,0,0,1,2,6,,2674,11,48,0.333333,207,623,0,2,5,3229,2593,11,,,,9,29455,1000,6213,214083,113
-1,1,5,3,0,2,1,0,1,733,,14692,1952,0,3,350,404,0,0,1,32451,4644,,,1069,2540,9,5509,19,761,258,6
-1,0,6,,1,,1,,1,35,,,1612,,7,391,0,2,,0,,,27,319,,8367,7372,149,17,1197,1380,265
-1,0,6,,2,,2,,2,197,,,1568,,7,634,0,2,,0,,,,164.667,548.5,7819,242941,29,45,21,1378,44
-1,1,5,1,3,5,5,0,2,190,,6865,298,54,3,993,737,2,0,1,6865,6865,23.3333,181,1240,,0,2571,7347,1658,2477,125
-1,3,3,0.666667,1,0,1,0,2,362,,1566,71,613,1,265,1728,0,1,2,1566,3083,55,104,,,22,162940,51566,9053,1067,243
-1,4,2,1.75,1,0,0,0,1,281,,11343,59,11,0.6,224,824,0,3,4,20360,8118,42,76,,,4,6479,13513,9086,22019,555
-1,6,0,1.83333,,1,,2,,,,18941,,7058,0.142857,0,953,,1,5,37169,24313,,,,,0,4760,2721,131228,149257,23
-1,0,6,,1,,1,,1,23289,,,866,,7,231,0,1,,0,,,8.5,131,1084.5,2878,0,462865,2560,4263,410,7
-1,4,2,0.75,0,-1,0,1,1,730454,,3791,26,5,0.6,2104,404,0,3,2,7245,13821,25.5,,,,4,1224,16,8727,4375,78921
-1,5,1,5.2,2,4,0,3,4,1042,,20733,848,10,0.333333,1113,1246,1,3,5,76574,73671,,,848,,22620,1042,386,4275,79015,5652
-1,1,5,4,0,3,0,0,1,77892,,88778,12320,2,3,603,197,0,0,1,325797,2044,,,1078,29182.5,50,656,24,393,1998,2
-1,6,0,1.5,,1,,1,,,,30447,,644,0.142857,0,493,,2,6,82182,81711,,,,,10,1202,92224,12921,4452,1752
-1,0,6,,2,,2,,2,112230,,,1087,,7,723,0,2,,0,,,1,172,575,2600.5,1787,5,143,6,22,15
-1,3,3,3,0,1,0,1,1,450,,793,170,441,1,525,460,0,1,3,1485,788,27,,457,,133501,5496,13004,1285,334,127770
-1,4,2,1.25,1,1,0,2,1,158991,,5429,45,502,0.6,1451,461,0,1,2,8768,,1,89,,,554880,33091,7192,47831,576969,6005
-1,1,5,2,1,4,0,0,2,12,,1726,457,25,3,404,1305,1,0,1,2239,1213,35,,878,,0,1286,260,120,9,1808
-1,1,5,4,1,6,0,0,1,1322,,12799,6677,4,3,1410,678,0,0,1,37441,8582,38,405,,13132,57,185,188,616,19,188
-1,5,1,2,0,0,0,0,1,8788,,5701,397,11192,0.333333,656,348,0,1,5,8721,1682,,397,,,31309,48982,8788,20000,178581,242090
-1,1,5,4,8,2,14,0,3,141571,,2132,736,498,3,586,951,0,0,1,5106,1381,,221,907.333,,0,3,24,273930,12874,152761
-1,1,5,3,1,2,1,0,1,8,,24753,42,2,3,417,550,1,0,1,69903,69903,25.25,107,,,8,30512,12989,44,97,7160
-1,0,6,,5,,4,,3,35,,,17870,,7,312,0,2,,0,,,33,101.5,,35661.7,24,5,55,129,236,1171
-1,2,4,2,2,3,1,1,2,139210,,12633,1463,43,1.66667,279,755,2,3,2,27098,27098,20,443,751,4637,174531,3155,1147,22,1190,104
-1,0,6,,1,,0,,1,5925,,,40,,7,1085,0,1,,0,,,40,,,,342458,13,3,1586,1519,321
-1,6,0,4.66667,,5,,4,,,,35346,,3,0.142857,0,225,,3,6,112322,112090,,,,,11,798,605,53,788,14182
-1,0,6,,1,,1,,1,495437,,,4868,,7,836,0,0,,0,,,,,1117,6743.75,82461,339844,160195,628,69121,15173
-1,4,2,2,1,1,0,0,1,676,,112381,101,32158,0.6,238,966,0,0,4,150004,298811,,101,,,0,1003,36178,347,2,205401
-1,3,3,2,1,0,1,0,2,7,,20099,141,15,1,162,1245,1,1,3,21187,20119,3,210.5,,,7,10517,84,1393,51,66
-1,5,1,1.6,0,0,0,0,1,15702,,6990,296,3276,0.333333,415,1799,0,1,5,7918,6062,,296,,,11,7037,4331,4333,4,30
-1,4,2,2,0,1,0,1,1,2068,,4007,103,85,0.6,416,1583,2,1,4,9408,1034,,103,,,8414,20164,16,9929,4119,53865
-1,5,1,1.4,0,2,0,4,1,618,,14801,11,444,0.333333,1234,584,0,2,5,15479,21232,11,,,,208673,7209,223135,15666,95059,223537
-1,5,1,1.4,-1,1,0,1,1,2,,11034,168,576,0.333333,119,1226,3,0,5,15749,,,168,,,16,165,2784,66,2,1267
-1,0,6,,1,,1,,2,22,,,1847,,7,701,0,0,,0,,,8.33333,428,1383,9247,13282,8341,39,8727,270,167
-1,0,6,,0,,0,,1,176304,,,316,,7,426,0,1,,0,,,4,169.5,773,,15,205922,20,646,794,255
-1,0,6,,3,,4,,2,56566,,,2987,,7,231,0,0,,0,,,46,,,3722.75,6,29946,549836,10,317,983
-1,6,0,2.33333,,1,,1,,,,19786,,15,0.142857,0,616,,0,6,37855,37139,,,,,9,99,2300,1924,2899,6774
-1,5,1,1,0,0,0,0,1,310639,,1190,3,56292,0.333333,401,1415,0,3,4,1738,1804,3,,,,0,18792,49063,3891,9189,211227
-1,5,1,3,1,3,0,2,2,6,,32692,43,5,0.333333,433,413,0,0,5,73459,42211,43,,,,0,68,1312,96484,32953,51820
-1,0,6,,1,,0,,1,3466,,,1648,,7,427,0,2,,0,,,,115,982.667,3411,22,48,21,42,59,1056
-1,3,3,3.33333,1,2,1,1,1,79,,32219,60,7,1,611,941,0,2,3,76460,28259,16.5,147,,,15996,861,486,12,170,559
-1,3,3,1.66667,1,0,0,2,1,206854,,15920,734,119,1,295,811,0,5,2,30249,,23.5,,,2154,346892,15491,1252,31596,13235,34257
-1,0,6,,1,,1,,1,56,,,443,,7,550,0,2,,0,,,5.5,312,778,,422755,53,34,33,691,10
-1,6,0,1.5,,1,,1,,,,16245,,73,0.142857,0,543,,1,5,24529,24473,,,,,0,75,184,52,27217,44
-1,6,0,0.833333,,0,,0,,,,900,,189,0.142857,0,1838,,0,4,912,920,,,,,9,70,368,123,2004,1520
-1,2,4,5.5,3,6,3,1,3,668,,5127,2234,304,1.66667,2704,272,0,0,2,21479,3725,21,,,4447,46,813,13,246,583,1447
-1,6,0,2.33333,,4,,5,,,,8561,,102097,0.142857,0,450,,3,5,20248,24502,,,,,105,1599,7671,5030,48358,9231
-1,0,6,,6,,5,,2,58916,,,515,,7,531,0,1,,0,,,11,332,805.667,,698550,3004,43598,73782,8,16
-1,1,5,2,3,2,2,0,2,25,,2471,529,15,3,438,1450,2,0,1,3257,1684,9.5,412,,1684,0,109,18293,18,739,712
-1,1,5,3,0,0,0,0,1,39704,,1596,2506,28,3,599,1090,0,0,1,4036,4036,47,139.5,,6102,4,16,6,3798,70807,22755
-1,6,0,4.16667,,5,,5,,,,36706,,5,0.142857,0,1345,,2,6,80835,50975,,,,,1557,1042,3139,4067,147,4137
-1,2,4,1.5,0,1,0,0,1,51800,,38794,157,27123,1.66667,482,1864,1,1,2,67119,19137,1,209,,,17,6,16,28477,3565,76008
-1,4,2,3,1,4,1,5,2,166,,46668,16214,14,0.6,322,839,0,1,4,98817,73396,,,,16214,154381,25922,3850,388,51,2
-1,1,5,2,1,1,2,0,2,235544,,36130,5270,4,3,590,740,1,3,1,71294,966,57,,1304,8329.67,244096,275209,63262,16,5,7
-1,4,2,1.5,0,3,0,2,1,115676,,37893,831,82139,0.6,358,741,0,1,4,52435,52435,,204,1458,,0,24479,53428,256489,66125,8269
-1,0,6,,1,,0,,2,32171,,,273,,7,767,0,0,,0,,,21,191.25,852,,0,64,7,162536,17,60
-1,6,0,1.5,,2,,2,,,,21311,,11,0.142857,0,509,,1,6,28342,33345,,,,,57576,60113,76629,4131,20486,25577
-1,0,6,,1,,2,,1,7,,,4314,,7,193,0,0,,0,,,30,178,,7121.33,1,2,15,1574,4,10
-1,5,1,2,0,1,0,2,1,58,,40715,450,16,0.333333,119,867,0,3,5,72855,50813,,,450,,0,2179,1247,81,998,58
-1,0,6,,0,,0,,1,2809,,,801,,7,650,0,1,,0,,,7.33333,,581,2102.5,7,9,24,1579,69,32990
-1,6,0,1.33333,,0,,1,,,,56712,,20,0.142857,0,1364,,3,5,60909,76117,,,,,220,1376,4605,1236,425,319
-1,6,0,1.33333,,0,,0,,,,17146,,668,0.142857,0,452,,1,4,55446,1256,,,,,0,686996,15330,443425,12111,15403
-1,0,6,,0,,1,,1,116517,,,203,,7,255,0,0,,0,,,1,303.75,,,12,25,18,246,6,135
-1,2,4,1.5,3,3,2,0,2,71,,5588,268,384,1.66667,261,1354,0,3,2,9988,1188,,156.333,604,,22,4420,11369,1334,151,392
-1,1,5,1,2,3,2,0,1,179,,6887,1009,4,3,442,509,1,0,1,6887,6887,,70,1083.5,1797,60,1377,1630,103,1168,182
