#churn_class_label,num_questions,num_answers,num_answers_recvd,a_score,q_score,a_score_stddev,q_score_stddev,relative_rank_pos,answering_speed,mean_rep_co_answerers,mean_rep_answerers,mean_rep_questioner,time_for_first_ans,a_q_ratio,a_post_length,q_post_length,a_comments,q_comments,num_q_answered,mean_max_rep_answerer,mean_accepted_answerer_rep,qrep1,qrep2,qrep3,qrep4,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8
-1,5,3,1.8,3,3,3,1,1,546903,,3752,965,1518,0.666667,486,1318,0,1,5,4062,1037,,192,,2511,6,90800,2985,7603,12658,29511,29327,283986
-1,7,1,1.71429,0,0,0,1,1,2427,,6725,34,27,0.25,250,714,0,4,6,7137,2607,34,,,,1311,2803,644175,2427,35781,7471,31603,1673
-1,1,7,3,0,0,0,0,1,27779,,114955,516,4,4,439,462,1,0,1,343191,650,20.3333,190.5,630,2540,0,14523,330609,430,89,71,1282,1008
-1,8,0,1.375,,0,,0,,,,1781,,10992,0.111111,0,701,,1,7,2350,1755,,,,,2904,17872,3961,60634,8095,106908,63,1693
-1,7,1,1.85714,-1,3,0,3,1,22864,,12794,1,399,0.25,837,2752,1,1,7,16287,8805,1,,,,9,187704,322,2836,864,1840,265,941
-1,2,6,4,2,1,2,0,3,80,,5904,3240,3,2.33333,541,913,0,1,2,13535,5718,,365,469,5122,9,63,11,5498,358,1146,27,1560
-1,5,3,2,2,5,2,8,3,181468,,30573,9193,202,0.666667,212,601,3,3,5,51727,51727,,229.5,,27121,0,52168,284,8190,4655,35501,52028,1740
-1,0,8,,1,,1,,1,60455,,,90,,9,728,0,1,,0,,,13.8,216.667,,,11,241,19475,1345,21,751,152,280
-1,8,0,3.5,,1,,1,,,,24460,,3781,0.111111,0,721,,1,8,64938,4622,,,,,6,47686,110514,56356,21829,24529,36280,975
-1,5,3,2.4,1,1,1,1,1,14456,,25439,944,21,0.666667,330,927,0,1,5,32773,17857,27,,,2778,12,12234,5,10074,7961,3195,4390,1200
-1,0,8,,1,,1,,1,5,,,1202,,9,184,0,1,,0,,,,72.5,662.5,2314,6,34,1363,274,1354,153,1421,983
-1,8,0,0.625,,1,,1,,,,1555,,22726,0.111111,0,709,,3,5,1555,,,,,,146840,116522,125883,16377,4340,158,29492,60355
-1,3,5,6.66667,22,3,41,2,3,4159,,7727,2732,8,1.5,477,476,2,0,3,27606,7374,,223,,6496,552,9241,12248,25,3611,1562,169082,210
-1,4,4,1.5,0,1,0,0,1,22687,,3053,337,46,1,332,463,1,2,4,5145,1810,23.6667,,1276,,5,126,1008,66,117,122,2881,6
-1,1,7,2,1,1,1,0,1,8667,,1488,1007,37,4,483,452,1,0,1,2357,619,1,150,1347,2626,58496,207967,974,192802,664279,28,48,4
-1,0,8,,1,,2,,1,626,,,5491,,9,825,0,1,,0,,,,149,675,8485.4,0,14,977,1371,2871,12,4820,2595
-1,1,7,2,1,0,1,0,1,16593,,5894,403,12,4,516,232,1,1,1,10123,10123,30,126,715,1861,1728,3861,1211,579,20029,46,50272,10033
-1,0,8,,12,,17,,5,280,,,1134,,9,1474,0,1,,0,,,65,283.5,865,2921,15,470,4,10,11,9,439,510
-1,5,3,1.6,0,1,0,1,1,35515,,8362,32,786,0.666667,324,3072,0,3,5,15854,7847,32,,,,0,1527,27600,2321,21762,12,0,1636
-1,7,1,3,1,4,0,4,1,1160,,15212,178,193,0.25,648,896,0,3,7,43318,54912,,178,,,0,1252,1273,191,969,490,1085,1536
-1,0,8,,1,,1,,1,22151,,,1275,,9,1013,0,0,,0,,,,101.6,1004.5,7684,0,21,92105,97814,178318,126,58519,51154
-1,7,1,1.42857,0,0,0,0,1,1375,,7906,15,16,0.25,245,1284,1,1,5,12881,5655,15,,,,29,17198,10114,98,1276,47433,1455,53152
-1,8,0,2.5,,0,,1,,,,8917,,9,0.111111,0,1554,,1,8,15303,6210,,,,,21,1294,1029,1694,631,3853,1372,28704
-1,5,3,2,2,3,1,2,2,39788,,7003,13653,1253,0.666667,564,764,0,0,5,13500,9169,,152,,20404,0,70918,2618,167014,268,695506,20094,225
-1,8,0,1.75,,1,,1,,,,10064,,54836,0.111111,0,364,,0,8,15585,19522,,,,,0,126,1699,16569,79455,53197,15982,36987
-1,8,0,2.25,,1,,1,,,,29237,,26,0.111111,0,918,,1,7,54115,12663,,,,,0,19155,169459,19012,8113,192,1731,7237
-1,1,7,1,2,1,2,0,2,297,,,2856,53041,4,653,114,1,0,1,,,,,662,3953.5,190077,20890,88621,14407,3492,15,11277,6606
-1,6,2,1.83333,2,0,0,0,1,30041,,8582,1076,1951,0.428571,245,569,0,1,6,12237,16788,,152,,1999,115291,76401,94266,2227,9824,44,77836,3
-1,6,2,2.83333,1,1,0,1,1,9,,10720,376,5,0.428571,267,1116,0,2,6,18830,15049,,375.5,,,51843,10345,4770,46,33095,28110,14,1193
-1,6,2,2,1,1,0,1,2,522807,,3708,2375,21,0.428571,206,641,0,2,6,4828,2454,,320,,4430,4,68244,3767,2777,5620,18895,1383,10134
-1,3,5,2,6,3,8,1,2,4554,,19356,2867,477,1.5,460,1017,0,1,3,30875,21295,,,1021,4098.33,0,102903,107298,247,51,65,10020,1199
-1,1,7,1,0,0,1,0,1,9,,11652,162,6,4,474,362,2,2,1,11652,11652,17,186.167,,,5,1530,10,22,22,21,478,75
-1,1,7,2,0,1,0,0,1,13219,,10870,5313,3,4,358,887,2,1,1,21391,21391,,,791,8704.25,0,585,595,6,798,21,2949,21
-1,7,1,2.71429,-3,3,0,2,1,19,,12098,483,132,0.25,262,268,7,0,7,26048,11441,,,483,,10,4455,7594,19,6878,140725,84338,3136
-1,6,2,1.66667,2,1,2,2,3,5,,15449,38,156,0.428571,363,1148,2,1,6,26151,23715,1,74,,,0,10174,861759,81533,519,8082,334291,3981
-1,2,6,1,1,0,1,0,2,282869,,12023,702,26,2.33333,255,208,1,4,2,12023,23447,,210.5,708,1671,1455,7025,283,10,4,7064,5,324178
-1,0,8,,1,,1,,1,30867,,,2173,,9,594,0,0,,0,,,25,107.5,972.5,5067,2917,798,13,233,2930,17,13,12656
-1,0,8,,1,,1,,1,2669,,,2968,,9,639,0,1,,0,,,17,168.5,1428,21910,617,696,112,364,1026,119,27,200
-1,0,8,,2,,2,,2,58,,,2384,,9,520,0,2,,0,,,11,88.5,1179.67,7673.5,0,729,15,21,5,19,13,32
-1,8,0,1.875,,1,,1,,,,28794,,10,0.111111,0,354,,1,6,54220,120029,,,,,0,46,10330,1070,11700,64,73,4029
-1,2,6,3,0,2,0,2,1,918,,17379,803,800,2.33333,403,460,1,0,2,78137,2500,,,557.25,1786,5,5441,386567,901072,193,8244,1721,7221
-1,3,5,1,2,2,2,1,1,6,,62675,2255,211590,1.5,364,1290,2,1,3,62675,62675,,,614.333,4717,7,390667,3919,26,5,5,8,5
-1,1,7,2,2,5,4,0,1,438596,,105983,201,68,4,739,297,1,1,1,206046,206046,25.6667,142.667,902,,373310,284486,597337,208981,3088,6733,27,14292
-1,7,1,2,1,3,0,4,1,7,,15007,95,151,0.25,670,592,0,1,7,20810,17078,,95,,,17153,31853,9796,52170,31762,31526,3984,21651
-1,6,2,3.16667,1,1,1,1,1,411551,,13354,931,170,0.428571,528,940,1,2,6,29710,14017,53,,,1808,3047,8682,2055,6547,929,10443,126928,600977
-1,7,1,2.14286,1,1,0,1,3,3281,,7436,170,37,0.25,2060,2635,0,2,7,12988,8560,,170,,,18,2693,1709,1138,303,44721,2859,3281
-1,5,3,2.8,1,2,1,1,2,3347,,15014,4316,58,0.666667,453,625,3,1,5,39476,38958,,,1038,10873,1025,4669,77,332,710,1959,8069,274
-1,0,8,,3,,2,,2,215584,,,3175,,9,625,0,1,,0,,,,229,1001,4788.8,20,57505,273898,6709,206386,485,160415,1264
-1,1,7,2,2,2,3,0,1,11203,,54151,2251,10,4,301,1237,1,0,1,106194,2108,20.5,294,,7416.5,119563,1045,328,11398,1354,1274,5968,6
-1,6,2,1,1,0,0,0,1,65174,,16132,20,506,0.428571,221,570,0,1,5,20553,14631,20,,,,0,146739,171593,14157,14220,24461,86682,1464
-1,3,5,1.66667,0,0,0,0,1,6,,7575,88,85,1.5,443,1293,3,1,3,11031,9913,24.25,342,,,5,5,218,5010,26,7,20,100
-1,5,3,3.4,1,2,0,3,1,1281,,8384,6971,30,0.666667,329,1006,1,0,5,27817,,1,81,,20832,67894,43757,40425,107465,3773,27383,44,11
-1,4,4,2,1,2,1,2,1,556345,,10612,1832,221,1,1472,5819,0,3,4,15021,7209,1,,1241,4253,107,501,948,1253,46,2056,20130,7249
-1,0,8,,0,,1,,1,220975,,,512,,9,691,0,0,,0,,,18.75,168,880.5,2092,22,51,318,247,6,657,9,335
-1,3,5,1,0,0,0,0,1,52213,,1131,195,14,1.5,206,2054,0,1,2,1685,576,6.33333,427,529,,300469,20439,4457,13,1054,8727,43,39
-1,5,3,2.8,0,1,0,1,1,5030,,17304,27,40,0.666667,858,1345,0,1,5,41598,35588,6,68,,,21,155197,624,11319,58,5633,374286,5337
-1,8,0,0.875,,0,,1,,,,8915,,76342,0.111111,0,789,,1,4,14805,,,,,,15,21,4339,53135,112,35,7484,21668
-1,3,5,1.66667,1,4,0,4,1,127,,88530,2862,63,1.5,643,1605,0,0,3,173834,173834,,192,,4641.33,21661,37,14300,285,11409,4248,29093,31705
-1,3,5,2.33333,1,4,2,1,1,11395,,10796,10856,174,1.5,762,368,2,1,3,21298,4652,,167,,14419.3,1336,10,24,4,81,20,53,1543
-1,8,0,1.5,,1,,1,,,,15559,,1476,0.111111,0,693,,1,7,16221,21947,,,,,42,51610,777812,3194,146296,9899,17260,7123
-1,7,1,1.57143,1,1,0,1,1,819,,25641,80,150,0.25,517,368,4,1,7,31010,9907,,80,,,11,819,45213,3807,24423,44887,92614,14488
-1,3,5,4,1,4,1,2,1,7,,29287,3830,9,1.5,341,1213,1,1,3,71213,66194,,403,,5544,5450,167,48784,20911,5940,236,122,119
-1,3,5,1.33333,1,1,1,1,2,833,,2521,1213,542,1.5,345,616,1,1,3,2643,2399,,76,551.5,2443.5,5,90,59,81774,5,4828,4141,23162
-1,5,3,1.8,0,1,0,1,1,135110,,16616,7522,539,0.666667,850,1294,0,1,5,26844,,64,,,22439,78,3073,93478,53405,18432,46429,2506,539
-1,6,2,1.5,0,1,0,0,1,52062,,7757,1629,40323,0.428571,316,1165,2,0,5,12267,19748,,,886,2371,6,161538,12585,2944,7450,8414,256,1050
-1,6,2,2.16667,1,2,0,3,2,415308,,31531,2919,176365,0.428571,402,390,1,1,6,57558,27126,,,777,5060,61834,6165,14123,26480,16578,37729,237252,76352
-1,4,4,1.25,1,1,1,1,2,68335,,18075,154,1196,1,321,553,0,2,4,18106,18044,22.5,285.5,,,33,207526,220,37420,12561,59,9,6
-1,4,4,2.25,1,2,1,1,2,3331,,33777,1252,8,1,283,1322,0,1,4,57747,54652,,122,1103,2681,0,152,327,2200,20,37,87,106710
-1,1,7,2,1,0,2,0,1,43589,,7461,698,37,4,498,567,1,0,1,10340,10340,7,426,795.5,2848,4446,49048,358187,619110,5594,8652,7537,21258
-1,2,6,2,6,5,5,5,2,29821,,8042,2702,30,2.33333,723,1472,1,2,2,15117,14863,65,,881,4187.33,2,14060,1871,143,2304,1779,13416,5039
-1,6,2,2.33333,1,2,0,1,1,86,,3419,1197,7128,0.428571,924,2444,1,2,6,7633,6571,,,1197,,187,18646,6,9954,61699,9086,58,283796
-1,0,8,,1,,0,,1,1230,,,1200,,9,614,0,1,,0,,,5,100.333,1469,3909.5,9,664,46,3886,5700,94,572,1307
-1,8,0,1.875,,1,,2,,,,10229,,321,0.111111,0,740,,4,8,14068,16703,,,,,4566,80,10329,1686,16885,8774,92,126
-1,1,7,3,1,6,1,0,1,457,,5966,1386,110,4,880,348,0,2,1,17678,17678,2.66667,350,719.5,7906,0,153683,5,8,24,3,9,7
-1,0,8,,0,,1,,1,7,,,296,,9,300,0,1,,0,,,16,203.5,761,,8,162,3,425,3,3,10,23
-1,0,8,,3,,6,,2,91,,,3390,,9,1494,0,2,,0,,,11,144,,6703.25,83,43,47,16,19,349,21,282
-1,3,5,1.33333,1,2,1,1,1,429,,5528,264,14526,1.5,418,413,0,1,3,7109,3947,,205,500,,8112,82243,56339,114790,16039,256511,19786,23
-1,1,7,2,1,0,1,0,1,3923,,3777,1636,5,4,748,1534,2,3,1,6347,1206,8.5,,1057.5,7208,22886,423,288017,5,1107,437,2280,6
-1,8,0,1.625,,0,,0,,,,7795,,11,0.111111,0,1564,,2,7,9971,5601,,,,,16,1456,6928,69,2856,258,1136,402
-1,7,1,4,0,1,0,2,1,18,,10551,96,5,0.25,2732,685,0,1,7,22440,868,,96,,,10,422,972,2002,1708,305021,82,220235
-1,4,4,1.75,1,2,0,1,1,13211,,1456,263,158208,1,745,356,1,3,4,3060,388,31.5,441,549,,7349,3996,4680,21656,4093,24548,17328,78
-1,3,5,0,0,-1,0,0,1,296,,,304,,1.5,691,846,0,2,0,,,22,131.667,1101,,4,50,51,72,3000,136,1347,57
-1,4,4,1.25,1,1,3,1,1,47686,,64821,95,8789,1,1566,2609,0,1,4,102076,102076,6,363,,,165,26749,22545,534,34793,5729,2561,505
-1,2,6,5,1,2,1,2,1,49225,,6647,400,1632,2.33333,1166,2526,1,4,2,21314,10718,28,228.75,1459,,50,95,208872,171,478943,3255,6,11
-1,6,2,1.66667,1,2,0,2,2,4068,,14633,136,1649,0.428571,655,1637,0,1,6,26391,5829,,136,,,3,23993,803,61919,14450,55985,5771,7333
-1,0,8,,13,,25,,3,22412,,,1368,,9,744,0,1,,0,,,13,,856.2,3325.5,1415,10,32,12,1348,27,66,1063
-1,8,0,1.25,,1,,1,,,,12142,,9059,0.111111,0,557,,1,6,20524,3862,,,,,14,18354,8694,47514,24712,158602,5505,5904
-1,6,2,1.83333,1,4,0,2,1,4,,5997,296,207,0.428571,318,1616,1,2,6,7762,5597,1,,590,,33,54891,60004,10098,23820,1135,3,18642
-1,8,0,2,,2,,3,,,,48784,,25,0.111111,0,972,,0,8,86794,83596,,,,,8,53459,38875,410888,1414,63,5194,176014
-1,0,8,,1,,1,,2,18,,,499,,9,260,0,1,,0,,,27,144.5,1206,,549875,4517,38,1130,209,1221,465,895
-1,2,6,2.5,3,3,3,3,3,63,,1682,7188,176,2.33333,487,935,1,2,2,2281,1774,,,,7188.4,91055,4355,1116,99,54,302,999,342
-1,8,0,2.625,,0,,3,,,,22452,,4,0.111111,0,741,,3,8,38865,23768,,,,,72,1481,114800,30,86,41,108,6014
-1,3,5,3.33333,1,2,0,2,2,2475,,42225,1066,4,1.5,310,332,1,1,3,77065,57147,13,288,1284,3456,17,2810,5849,1283,262,23,502,7
-1,4,4,4.5,1,8,1,9,1,10740,,8552,3067,6,1,940,1090,3,1,4,19180,6060,30,226,,6006,30653,1007,356,28,1125,146,2844,1294
-1,0,8,,1,,2,,2,113058,,,4834,,9,688,0,1,,0,,,18,185,,12804.3,0,10542,2809,2448,119,1288,101,683
-1,0,8,,1,,1,,1,358410,,,2635,,9,902,0,0,,0,,,,149.667,964,6233.33,513796,31,4,105,13,45,45,30
-1,7,1,1.85714,0,1,0,2,1,1286,,4814,55,1815,0.25,205,1001,0,1,5,8716,10619,55,,,,0,153797,15381,60857,254582,78279,112020,1286
-1,2,6,2,2,3,2,0,2,57132,,13446,8157,126612,2.33333,357,825,1,0,2,16508,15190,,,,8157,11107,1521,6268,6,914,19,13,7411
-1,2,6,4.5,1,9,1,9,1,253,,16578,3521,154,2.33333,271,1224,0,1,2,96935,96935,,361,,4310.75,0,4548,179,4,1173,10183,5633,2827
-1,8,0,1,,0,,1,,,,15019,,85777,0.111111,0,1126,,3,5,16239,11984,,,,,0,12759,9844,8892,2970,14834,12920,1083
-1,3,5,1.66667,2,0,3,0,1,179199,,26835,4260,33,1.5,2040,4990,0,1,3,32797,22291,,229,,5267.75,3,90636,138004,64805,10352,58983,26,16949
-1,6,2,1.83333,0,0,0,0,1,689,,21555,258,1978,0.428571,239,805,1,1,6,67000,4675,21,,494,,27125,5614,33798,5199,409,474,1341,29
-1,4,4,3.75,1,-1,0,1,1,9,,6615,169,13,1,314,252,1,3,4,47890,2584,10,,646,,3,46,1474,1158,441,1063,155,2803
-1,0,8,,2,,1,,1,180563,,,1055,,9,380,0,0,,0,,,20.3333,256,1116,6491,84957,20308,5470,3028,10049,1709,38,116
-1,8,0,1.5,,1,,0,,,,12726,,26,0.111111,0,1630,,0,8,15527,15375,,,,,23,446,894,4976,2316,7688,3787,141
-1,0,8,,6,,8,,3,18,,,1790,,9,369,0,1,,0,,,63,181,732.667,5044,156929,97,11,79,204,262,144,2204
-1,0,8,,2,,1,,2,17870,,,8439,,9,657,0,1,,0,,,,,1154.67,13902,30374,20229,43,20160,10325,2422,1448,10266
-1,2,6,2,0,1,0,1,1,113058,,2922,95,1562,2.33333,855,1111,1,2,2,4064,2311,18.4,,476,,42444,60136,7056,357140,10368,28,7317,38
-1,3,5,3,1,1,1,0,1,4396,,38970,1586,74,1.5,765,1413,2,4,3,95272,4840,59,168,1335,5032,42797,8650,4863,48866,7280,35441,166566,242323
-1,5,3,1.2,0,0,0,0,1,1242,,153,47,15620,0.666667,337,434,1,0,3,168,381,46.6667,,,,22,48967,91,4285,5653,11263,20184,1465
-1,8,0,2.25,,2,,4,,,,5775,,47,0.111111,0,1052,,1,8,13602,4268,,,,,8173,14508,46235,31769,34956,152,8164,38595
-1,1,7,5,2,10,1,0,3,5511,,34622,1292,1,4,726,1307,0,2,1,157795,10577,62,,851,2347,8,255176,4,242,16,16684,23,108
-1,1,7,3,1,0,1,0,1,298181,,16225,834,3,4,312,362,1,0,1,45762,2668,,,833.5,,0,2780,67418,267,21,3002,4,18428
-1,7,1,4.71429,0,5,0,4,1,4525,,8446,3149,57,0.25,1183,578,0,1,7,21934,7232,,,,3149,1659,2280,69,1946,84,549,1943,43230
-1,0,8,,1,,1,,2,364,,,3641,,9,2047,0,2,,0,,,5,166.5,1599,6797.5,149613,1801,978,1651,2781,19304,36907,1645
-1,4,4,2,4,3,3,4,2,327235,,20656,6269,103,1,1115,638,1,1,4,53416,9388,,,,6269.25,657,52677,3,23226,475,13888,51432,59120
-1,7,1,1.71429,1,1,0,0,1,52,,2634,49,2806,0.25,360,609,0,0,7,3926,3043,49,,,,3,123,9980,80375,4467,1033,11511,52
-1,8,0,2,,2,,3,,,,16302,,22267,0.111111,0,431,,0,8,29605,31185,,,,,26,102246,237883,23434,17030,3215,3006,18497
-1,5,3,1.8,2,1,2,2,2,12,,15669,189,1712,0.666667,427,1522,0,1,5,15686,15686,13,277.5,,,116873,14477,27273,1511,50449,6881,38,37535
-1,8,0,2.125,,0,,0,,,,4620,,20,0.111111,0,2643,,3,8,6218,7674,,,,,8312,2812,1618,7223,315,2576,236,1024
-1,1,7,1,0,1,0,0,1,184795,,85566,1057,12,4,245,236,1,0,1,85566,85566,19.3333,,718.5,2951,433292,93,14,4,20,63,682,4
-1,0,8,,1,,1,,1,33853,,,261,,9,666,0,1,,0,,,17,222,787,,71490,374528,17,9329,727,2355,36,543
-1,5,3,1.4,11,4,5,1,7,235818,,4231,3011,148523,0.666667,630,965,2,1,5,4315,10314,,134,,4450,0,6786,138726,37472,80799,251251,27057,150803
-1,7,1,2.14286,1,0,0,1,1,1,,4958,22,385,0.25,88,1231,0,1,7,7500,6998,22,,,,11,17037,1025,4509,5645,4126,178,7
-1,8,0,1.375,,1,,1,,,,8808,,21,0.111111,0,2379,,2,8,9978,7686,,,,,10,2610,254600,1369,2153,5075,2990,1813
-1,4,4,1.75,1,1,1,1,1,206608,,8510,1366,17679,1,336,1191,0,1,4,10591,7369,64,,,2668,1370,8563,1274,29191,6826,3019,7131,50678
-1,1,7,8,1,3,1,0,1,8129,,10561,5526,7,4,936,372,0,0,1,56799,3097,,,535,6358,7,211,28,64,77,574,3846,1436
-1,2,6,1.5,5,10,3,0,2,71455,,2789,495,619,2.33333,1524,282,1,3,2,4168,1410,49,177.5,806,1711,17715,51691,360,13,7,845,4386,1665
-1,6,2,2,0,1,0,1,1,13874,,42781,44,3471,0.428571,277,1646,0,4,6,70497,20204,44,,,,12,11505,1038,7095,505,4,42,1041
-1,1,7,3,1,3,1,0,1,3145,,4771,181,98,4,514,929,0,0,1,12245,349,12.25,148,925,,17,539690,19,7077,42200,30177,16,1448
-1,1,7,1,1,0,1,0,2,56,,162750,794,1,4,389,519,1,3,1,162750,162750,8.33333,280.5,,2485,0,15,4167,9,12,10,110,6
-1,1,7,2,2,0,3,0,2,92026,,11553,678,5,4,894,2319,0,1,1,22335,22335,61,282.5,1030,,121802,38,6968,22,74013,7,16,4
-1,2,6,1,0,3,0,1,1,325,,32246,220,14,2.33333,434,1630,2,0,2,32246,32246,22,259.6,,,21,4471,10,355,12,153,1992,19
-1,0,8,,0,,0,,1,2902,,,239,,9,761,0,2,,0,,,7.75,143,799,,17611,90256,10097,5368,11,189,1490,4178
-1,0,8,,1,,1,,1,119385,,,1031,,9,412,0,1,,0,,,22,164,1100.25,3496,550733,242253,56189,47207,201965,9963,2964,170068
-1,8,0,1.875,,1,,1,,,,54620,,47,0.111111,0,929,,2,7,59955,64003,,,,,0,549960,61,253580,1520,93980,294,11020
-1,2,6,2,1,3,1,0,1,427,,27931,1754,94,2.33333,745,1046,1,0,2,39358,18435,,220.333,,3287.33,0,637400,328489,3615,27,16,14,1336
-1,2,6,1,1,1,1,0,1,418555,,1124,1255,1303,2.33333,2774,1345,0,0,2,1124,,49,111,916,2770,60780,181265,1307,259259,22,31802,127878,51938
-1,0,8,,1,,1,,2,37,,,631,,9,675,0,1,,0,,,16,193,,2299.5,43,987,54,1552,381,801,11,9
-1,8,0,1.75,,1,,1,,,,33441,,247,0.111111,0,551,,1,7,41249,33627,,,,,8,8860,4583,98,144694,53822,38,5045
-1,0,8,,2,,2,,2,43,,,3764,,9,813,0,1,,0,,,,268,,12504,0,31231,22,10029,92,206553,237385,88856
-1,8,0,0.625,,0,,1,,,,403,,108,0.111111,0,563,,1,5,403,1559,,,,,8,74,62,28,1300,1739,81,138
-1,2,6,1.5,0,2,1,0,1,66,,42089,455,10,2.33333,342,2248,1,0,2,44241,39936,6,158.667,1124,,1034,3967,7,3,2955,1503,2889,1851
-1,8,0,1.75,,2,,2,,,,29292,,706,0.111111,0,486,,0,8,34099,41987,,,,,0,28950,5591,3092,56473,75755,1500,53554
-1,0,8,,2,,1,,2,13,,,562,,9,653,0,2,,0,,,37.6667,374.5,603,2430,182288,368,5,417,1076,12,2339,34
-1,5,3,2.2,0,1,0,1,1,35,,8927,60,542,0.666667,431,972,2,1,5,16082,8589,51,79,,,105382,32106,3692,1566,14766,14589,52707,6946
-1,6,2,2,0,0,0,0,1,877,,46702,90,13,0.428571,533,1163,0,1,6,62358,91422,,90,,,261858,106,1541,37400,34540,26048,11372,5940
-1,0,8,,2,,1,,1,2147,,,3220,,9,912,0,1,,0,,,6,77,1259,12200,3,106750,54,3144,19,90,787,1516
-1,1,7,4,1,0,1,0,1,20,,164194,283,3,4,658,517,1,0,1,465166,465166,1,168.25,654.5,,301988,105193,4526,10,374,40,682,12
-1,1,7,4,5,2,15,0,1,290631,,64769,1845,5,4,958,1674,1,4,1,130798,130798,,187,1420,2885.5,81996,25519,12,12,7,259,1865,28
-1,8,0,2.875,,0,,1,,,,13316,,117,0.111111,0,630,,3,8,27466,65,,,,,30215,12603,583,1076,34625,32,126,4023
-1,1,7,1,0,2,0,0,1,267,,2114,936,2906,4,1078,3584,1,0,1,2114,2114,32,152.5,1170,3843,149824,49149,130691,305,1113,128,5,8
-1,0,8,,1,,1,,2,1848,,,4028,,9,726,0,1,,0,,,59,410,,5924.5,40,20,28,9,11,33,15,89
-1,1,7,2,1,0,0,0,1,472,,25421,1165,6,4,271,2672,1,0,1,36960,13881,,107.5,596.333,3076.5,6276,1036,1437,37,1601,138,1429,54475
-1,7,1,4.85714,0,5,0,5,1,13,,9238,6085,52,0.25,146,381,0,0,7,27538,24444,,,,6085,3,1870,13,7885,373,8224,12987,17659
-1,7,1,2.42857,2,1,0,1,3,2873,,74894,223,1863,0.25,1657,911,0,0,7,120103,95409,,223,,,13,9689,2873,8893,182456,5858,20410,11484
-1,8,0,1,,1,,2,,,,14903,,52,0.111111,0,1002,,2,7,14960,17220,,,,,10,55031,8961,23675,15285,10959,198,38367
-1,4,4,2.25,1,2,1,2,2,61283,,9089,486,81730,1,757,3239,3,2,4,28092,3553,31,232.5,1447,,0,9331,102347,9445,1147,15894,13772,1436
-1,8,0,1.75,,0,,0,,,,8196,,3,0.111111,0,850,,2,8,15964,18063,,,,,3119,7020,8697,49,41470,7574,51561,10021
-1,0,8,,0,,1,,1,25219,,,1061,,9,815,0,1,,0,,,39,202,607,6590,33648,867,40,378,118,494,1925,2347
-1,1,7,2,22,12,17,0,8,6027,,12127,3178,4,4,1632,550,1,0,1,20603,3651,,,522,3709,37,389,914,6088,31373,16399,45,28
-1,8,0,1.75,,1,,1,,,,4261,,11,0.111111,0,482,,2,7,4933,4169,,,,,4,702,4428,22071,26347,49184,199,580
-1,5,3,3.6,2,6,1,6,1,28,,13545,13351,12,0.666667,217,954,1,1,5,24636,42978,,,1152.5,37748,1006,56311,46,14301,11487,1356,12804,16586
-1,2,6,2.5,1,3,1,2,1,138891,,1983,1031,15681,2.33333,547,404,1,2,2,6344,12035,28,,697.667,2032.5,442740,30,10,24,6,826,28,62
-1,4,4,3,0,2,0,2,1,194991,,4670,3467,47028,1,211,483,1,6,4,9681,12305,23.5,324,,13498,46284,64,24477,18292,26351,12697,1309,11543
-1,0,8,,1,,1,,1,10873,,,5152,,9,452,0,1,,0,,,1,296,,13344.3,114,24,562,17,199840,1329,74,4263
-1,8,0,1,,1,,1,,,,14663,,527,0.111111,0,1067,,2,6,18191,23463,,,,,8,66577,182023,61522,24775,24500,55753,36297
-1,4,4,1.5,1,2,1,2,1,160647,,27040,335,12377,1,842,980,1,1,4,28696,26814,10,135,597,,110809,311189,104063,25336,426,2391,44,17
-1,1,7,1,1,24,1,0,1,379582,,81,1248,558967,4,344,803,1,1,1,81,,,204,582,3670.5,0,398798,346198,13,114507,10,9,4586
-1,7,1,1.28571,0,2,0,2,1,1158724,,3314,140,1267,0.25,290,926,0,1,6,4488,4430,,140,,,462295,1310,1317,4640,2989,5911,1202,96236
-1,0,8,,1,,1,,1,19610,,,450,,9,466,0,1,,0,,,9.33333,225.333,1124,1771,71655,19,66,39,42,727,336,171
-1,8,0,1,,1,,1,,,,13147,,36,0.111111,0,2032,,2,6,23188,11527,,,,,1197,6020,9078,94885,1260,9797,26496,4463
-1,8,0,1.875,,1,,1,,,,6277,,21,0.111111,0,824,,1,7,13104,5484,,,,,124555,15333,5555,1011,1510,7447,904,2103
-1,4,4,1.5,7,3,5,2,2,224673,,4041,1835,108,1,2575,290,1,2,4,4721,3361,,150,1336,2926,1796,55907,210608,1118,288,221,66,1248
-1,3,5,9.66667,3,6,3,5,2,-6246,,8258,4284,2,1.5,832,818,1,1,3,82109,19200,,,1076.33,9095,4,68,175,1,238,0,12,489
-1,7,1,1.71429,0,0,0,1,1,8664,,60818,78,8,0.25,587,673,0,0,7,69230,61079,,78,,,12348,640,35395,8704,5455,27398,8664,18949
-1,8,0,1.625,,3,,2,,,,16887,,216,0.111111,0,989,,0,8,28827,5256,,,,,11,160852,23182,25462,12944,12734,7701,4030
-1,1,7,2,1,1,1,0,2,1031,,3570,810,406,4,522,906,1,0,1,5970,1170,6,86.5,886.667,2828,0,1473,1410,4585,14039,1447,7146,637
-1,7,1,2.57143,0,1,0,2,1,1402,,27801,189,99,0.25,273,1650,2,2,7,84440,9397,,189,,,0,67731,106345,57550,129709,20321,162685,1402
